floor,price,size,exterior,rooms,bathrooms,latitude,longitude,distance,newDevelopment,hasLift,priceByArea,topNewDevelopment,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew,codbar_1,codbar_2,codbar_3,codbar_4,codbar_5,coddistrit_1,coddistrit_2,coddistrit_3
3.0,149000,68.0,1,3,1,40.4036595,-3.6477212,6642,0,0,2191,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0
4.0,376000,95.0,1,3,2,40.434,-3.62596,7143,0,1,3958,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
5.0,492000,70.0,1,2,2,40.4400447,-3.6320615,6595,0,1,7029,0,0,1,1,0,0,0,1,0,1,0,0,0.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,-1.0
1.0,337000,107.0,1,3,2,40.4354873,-3.6091515,8549,0,1,3150,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-2.0,1.0,-2.0,-1.0
3.0,330000,97.0,1,3,2,40.4354873,-3.6100515,8473,0,1,3402,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-2.0,1.0,-2.0,-1.0
4.0,348000,109.0,1,3,2,40.4290174,-3.5994107,9438,0,1,3193,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
5.0,365000,98.0,1,2,1,40.4251099,-3.6002737,9433,0,1,3724,0,0,1,1,0,0,0,1,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
3.0,575000,105.0,1,3,2,40.4665129,-3.5954485,10130,0,1,5476,0,0,1,1,0,1,0,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,179000,76.0,0,3,1,40.4444967,-3.6127955,8240,0,1,2355,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-2.0,1.0,-2.0,-1.0
6.0,385000,85.0,1,3,1,40.41027,-3.66859,4817,0,1,4529,0,0,1,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
0.0,169000,45.0,1,2,1,40.4458425,-3.5987981,9432,0,1,3756,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
1.0,330000,118.0,1,3,2,40.4253009,-3.611164,8523,0,1,2797,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
0.0,150000,35.0,0,1,1,40.4094327,-3.7049434,3425,0,0,4286,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,309900,104.0,1,3,2,40.436474,-3.6098217,8486,0,0,2980,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,-2.0,1.0,-2.0,-1.0
1.0,625000,151.0,1,3,2,40.5010105,-3.6566543,8147,1,1,4139,0,0,1,1,0,0,1,0,0,0,1,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,199000,26.0,0,0,1,40.4265538,-3.680424,2915,0,1,7654,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,415000,74.0,1,2,2,40.4295467,-3.6633718,4113,0,1,5608,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,675000,92.0,1,2,2,40.4352051,-3.6849526,2185,0,1,7337,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,730000,129.0,1,4,2,40.4229891,-3.6782541,3285,0,1,5659,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,698000,282.0,1,5,3,40.476965,-3.7401096,4835,0,1,2475,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
2.0,650000,163.0,1,4,4,40.4206893,-3.6713352,3913,0,1,3988,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
1.0,440000,74.0,1,2,1,40.4340852,-3.7122409,684,0,1,5946,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
0.0,2580000,555.0,0,6,6,40.5033117,-3.6304764,9736,0,0,4649,0,0,1,1,1,0,0,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
4.0,1300000,172.0,1,2,2,40.4250645,-3.6952365,2078,0,1,7558,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
8.0,1060000,240.0,0,3,1,40.4623947,-3.6893903,3039,0,0,4417,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,1975000,267.0,1,3,3,40.4350934,-3.6844166,2232,0,1,7397,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
6.0,610000,152.0,1,4,2,40.4351318,-3.6746886,3036,0,1,4013,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
5.0,105000,60.0,0,2,1,40.3862585,-3.7380345,6429,0,0,1750,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-3.0,-1.0,-1.0,0.0,-3.0,-1.0
0.0,630000,129.0,0,2,2,40.4184371,-3.6733996,3917,0,1,4884,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
4.0,325000,79.0,1,1,1,40.5045712,-3.7003744,7225,0,1,4114,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,-3.0,-1.0,-1.0,-1.0,-1.0
3.0,1195000,200.0,1,4,2,40.4252242,-3.6764953,3277,0,1,5975,0,0,1,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,146000,90.0,1,2,2,40.3779481,-3.6086546,11010,0,0,1622,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
3.0,254000,94.0,1,3,2,40.4295217,-3.6409161,5961,0,1,2702,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
3.0,279000,102.0,1,4,2,40.3802468,-3.6023586,11277,0,1,2735,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
1.0,385000,96.0,1,2,2,40.5045712,-3.7003744,7225,0,1,4010,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,-3.0,-1.0,-1.0,-1.0,-1.0
3.0,391000,99.0,1,2,2,40.5045712,-3.7003744,7225,0,1,3949,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,-3.0,-1.0,-1.0,-1.0,-1.0
4.0,391000,91.0,1,2,2,40.5045712,-3.7003744,7225,0,1,4297,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,-3.0,-1.0,-1.0,-1.0,-1.0
0.0,1445000,400.0,0,5,5,40.4588719,-3.7918635,7237,0,0,3613,0,0,1,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
3.0,220000,72.0,1,2,1,40.4319505,-3.6433113,5714,0,0,3056,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,238500,86.0,1,2,2,40.382575,-3.6313601,9224,0,1,2773,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,180000,113.0,1,3,2,40.3798224,-3.6238972,9894,0,1,1593,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0
2.0,145000,98.0,1,3,2,40.3756392,-3.7332035,7421,0,1,1480,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-2.0,0.0,-1.0,0.0,-3.0,-1.0
6.0,850000,165.0,1,2,2,40.4574106,-3.6938658,2368,0,1,5152,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
11.0,350000,117.0,1,4,2,40.4694796,-3.6336279,7245,0,1,2991,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
0.0,109000,45.0,1,2,1,40.4308194,-3.6263656,7151,0,1,2422,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
0.0,900000,264.0,0,4,3,40.4513712,-3.6137729,8240,0,0,3409,0,0,1,1,1,0,0,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,0.0
3.0,499000,100.0,1,3,2,40.4239343,-3.6658759,4139,0,1,4990,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,750000,200.0,0,5,2,40.4369111,-3.7134925,453,0,1,3750,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
6.0,1895000,164.0,1,3,4,40.4271467,-3.6832156,2679,0,1,11555,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
5.0,255900,125.0,1,3,2,40.432476,-3.6233806,7378,0,1,2047,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
1.0,1550000,211.0,1,4,4,40.4281236,-3.6819286,2718,0,1,7346,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,380000,66.0,0,2,2,40.4382354,-3.6941107,1358,0,1,5758,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
1.0,870000,233.0,1,5,4,40.4949004,-3.7132398,6110,0,1,3734,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.0,1290000,184.0,0,4,2,40.4570577,-3.6643445,4303,0,0,7011,0,0,1,1,1,0,0,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,395000,68.0,1,2,1,40.4096172,-3.7142053,3396,0,0,5809,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,520000,92.0,1,2,2,40.4274652,-3.6703522,3633,0,1,5652,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,455000,147.0,1,3,3,40.4244257,-3.6666699,4055,0,1,3095,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
6.0,640000,181.0,1,5,2,40.4282311,-3.6653222,4001,0,1,3536,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,585000,183.0,0,2,2,40.4195985,-3.7093094,2269,0,0,3197,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
1.0,490000,78.0,0,3,2,40.4323814,-3.6792463,2737,0,1,6282,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,1400000,184.0,1,3,4,40.436526,-3.6771628,2805,0,1,7609,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,185000,95.0,1,3,1,40.4493737,-3.5981258,9523,0,1,1947,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
4.0,250000,117.0,0,3,2,40.3899323,-3.7104931,5567,0,1,2137,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
5.0,650000,119.0,1,2,2,40.4264732,-3.6772768,3151,0,1,5462,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
2.0,139900,75.0,1,3,1,40.3744024,-3.6202012,10535,0,0,1865,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-2.0,-1.0,-1.0,-2.0,-1.0
2.0,795000,245.0,1,5,3,40.4698899,-3.6901476,3723,0,1,3245,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,190000,37.0,0,1,1,40.4258444,-3.7036316,1663,0,0,5135,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,319000,88.0,1,1,1,40.4523206,-3.7080938,1379,0,1,3625,0,0,0,0,0,0,0,1,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,198000,49.0,1,1,1,40.4410768,-3.5817359,10854,0,1,4041,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
1.0,429000,159.0,0,4,2,40.4068323,-3.6256747,8034,0,1,2698,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0
0.0,2800000,1500.0,0,7,7,40.4170426,-3.7801402,6462,0,0,1867,0,0,1,1,1,0,0,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,155000,78.0,1,3,1,40.3537751,-3.6962338,9657,0,1,1987,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,0.0
1.0,995000,208.0,1,3,3,40.4593488,-3.79672,7646,0,1,4784,0,0,1,1,0,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0
2.0,269900,73.0,1,2,2,40.463576,-3.6993911,2770,0,0,3697,0,0,0,0,0,0,1,0,0,1,0,0,2.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,150000,50.0,0,2,1,40.4101859,-3.6517666,5940,0,0,3000,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-2.0
2.0,998000,210.0,1,4,2,40.4229041,-3.6768452,3389,0,1,4752,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
5.0,670000,134.0,1,4,2,40.4302905,-3.7133441,1116,0,1,5000,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
3.0,719000,160.0,1,5,3,40.4290677,-3.7190562,1437,0,1,4494,0,0,0,0,0,0,1,0,0,1,0,0,0.0,2.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,1100000,190.0,1,2,2,40.4239791,-3.6963384,2123,0,1,5789,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
4.0,1200000,174.0,0,3,3,40.4179865,-3.6784787,3620,0,1,6897,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
9.0,1650000,279.0,1,4,4,40.4586119,-3.6838247,3031,0,1,5914,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
3.0,725000,167.0,1,4,3,40.4922793,-3.7138888,5822,0,1,4341,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
2.0,225000,35.0,1,0,1,40.429152,-3.7071661,1229,0,1,6429,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,1990000,450.0,0,5,5,40.5076487,-3.6400328,9570,0,0,4422,0,0,0,0,1,0,0,0,0,0,0,1,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
4.0,2550000,220.0,1,4,4,40.4268456,-3.6854809,2538,0,1,11591,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,1750000,992.0,0,7,7,40.4699618,-3.8071007,8865,0,0,1764,0,0,1,1,1,0,0,0,0,0,0,1,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
2.0,1590000,146.0,0,2,2,40.4297726,-3.6862874,2306,0,1,10890,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,780000,125.0,1,2,2,40.4287412,-3.6787811,2923,0,1,6240,0,0,0,0,0,0,1,0,0,0,0,1,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
5.0,320000,79.0,1,2,2,40.4357149,-3.6218931,7471,0,1,4051,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,1.0,-2.0,-1.0
2.0,319900,47.0,0,1,1,40.4298197,-3.6736717,3276,0,1,6806,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,650000,146.0,1,3,2,40.4351068,-3.6774067,2811,0,1,4452,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,450000,123.0,1,4,1,40.4164407,-3.7106925,2620,0,1,3659,0,0,1,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,119000,70.0,1,1,1,40.3426909,-3.7156068,10830,0,1,1700,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0
1.0,800000,180.0,1,4,3,40.455564,-3.6799362,3076,0,1,4444,0,0,1,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2.0,130000,46.0,1,1,1,40.4342585,-3.6388207,6057,0,0,2826,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,1390000,280.0,0,5,4,40.4227211,-3.6623957,4463,0,0,4964,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,345000,109.0,1,3,2,40.4831498,-3.7001275,4869,0,1,3165,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
3.0,657000,165.0,1,3,2,40.4289376,-3.6660869,3914,0,1,3982,0,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
1.0,349000,76.0,1,2,2,40.4326074,-3.6555591,4680,0,1,4592,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
2.0,565000,105.0,1,2,2,40.4116021,-3.6995995,3277,0,1,5381,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
1.0,930000,152.0,1,3,2,40.4256213,-3.6761944,3277,0,1,6118,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
4.0,699000,167.0,1,4,3,40.4705452,-3.7317961,3864,0,1,4186,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
5.0,185000,39.0,1,0,1,40.4417195,-3.6546927,4684,0,1,4744,0,0,0,0,0,0,0,0,1,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
4.0,165000,36.0,0,2,1,40.4506541,-3.7049468,1259,0,1,4583,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,490000,166.0,1,5,2,40.443679,-3.6624116,4047,0,1,2952,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
5.0,530000,116.0,1,3,2,40.4523802,-3.6587934,4546,0,1,4569,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
1.0,265000,51.0,1,0,1,40.4257011,-3.7073514,1605,0,1,5196,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
5.0,545000,190.0,1,5,3,40.4679805,-3.7256039,3379,0,1,2868,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,750000,95.0,0,2,2,40.4205406,-3.6900958,2742,0,1,7895,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,1650000,514.0,1,4,5,40.4646274,-3.722629,2939,0,1,3210,0,0,1,1,0,0,0,1,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0
0.0,1087000,500.0,0,4,5,40.4759604,-3.7488541,5176,0,0,2174,0,0,1,1,1,0,0,0,0,1,0,0,0.0,1.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0
0.0,138000,21.0,0,0,1,40.4106168,-3.6992615,3391,0,1,6571,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,850000,120.0,1,2,2,40.4668284,-3.7858458,7076,0,1,7083,0,0,1,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,173000,40.0,0,0,1,40.4128652,-3.7141436,3037,0,0,4325,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,1700000,211.0,1,3,3,40.4258485,-3.6796392,3013,0,1,8057,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,3500000,1322.0,0,6,8,40.472411,-3.7802186,6948,0,0,2648,0,0,1,1,1,0,0,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
1.0,580000,119.0,1,1,1,40.4117602,-3.7030078,3195,0,1,4874,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,158700,51.0,1,2,1,40.4313956,-3.6107043,8457,0,0,3112,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,0.0,-1.0,-2.0,1.0,-2.0,-1.0
3.0,799000,120.0,0,3,3,40.4231587,-3.6744683,3542,0,1,6658,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
3.0,820000,79.0,1,2,2,40.4183691,-3.6976166,2623,0,1,10380,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,620000,113.0,0,3,2,40.4203088,-3.7059243,2216,0,1,5487,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,2500000,1000.0,0,5,7,40.4675535,-3.8085058,8879,0,0,2500,0,0,0,0,1,0,0,0,0,1,0,0,1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0
4.0,2200000,320.0,1,5,5,40.4372542,-3.6939452,1392,0,1,6875,0,0,1,1,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
1.0,600000,90.0,0,2,1,40.4263024,-3.6748634,3341,0,1,6667,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-2.0
0.0,1450000,330.0,0,5,5,40.5082711,-3.611102,11295,0,0,4394,0,0,1,1,1,0,0,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
1.0,226000,80.0,1,2,1,40.4347281,-3.6379952,6121,0,1,2825,0,0,0,0,0,0,1,0,0,1,0,0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-2.0,-1.0
0.0,2700000,600.0,0,5,5,40.4891941,-3.7032839,5499,0,0,4500,0,0,1,1,1,0,0,0,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0
1.0,279900,51.0,1,1,1,40.4574357,-3.6446186,5862,0,1,5488,0,0,1,1,0,0,1,0,0,1,0,0,2.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,0.0
2.0,269900,80.0,0,3,1,40.4404089,-3.6363844,6229,0,1,3374,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,0.0,-2.0,-2.0,1.0,-2.0,-1.0
2.0,179000,43.0,0,1,1,40.4096895,-3.7061123,3386,0,1,4163,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
2.0,950000,179.0,1,3,3,40.4353756,-3.6923474,1579,0,1,5307,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0
1.0,115000,76.0,1,3,1,40.3430652,-3.7102898,10778,0,0,1513,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,0.0,-1.0,0.0,-2.0,0.0
0.0,260000,42.0,1,1,1,40.421757,-3.7044029,2083,0,1,6190,0,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
0.0,128000,66.0,1,3,1,40.38226,-3.61207,10485,0,0,1939,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0
2.0,189000,77.0,1,2,1,40.406471,-3.7417915,4597,0,0,2455,0,0,0,0,0,0,1,0,0,1,0,0,0.0,1.0,-1.0,-1.0,-2.0,0.0,-3.0,-1.0
0.0,119000,45.0,1,1,1,40.4312111,-3.6486849,5280,0,1,2644,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0
6.0,380000,82.0,1,1,1,40.4119002,-3.7135411,3138,0,1,4634,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-2.0,-1.0
